alleleSymbol,alleleName,acc,project,geneSymbol,gacc
Lama1<tm2b(EUCOMM)Hmgu>,"laminin, alpha 1; targeted mutation 2b, Helmholtz Zentrum Muenchen GmbH",MGI:5613672,EUCOMM,Lama1,MGI:99892
Lama3<tm1Arte>,"laminin, alpha 3; targeted mutation 1, TaconicArtemis",MGI:6121104,0,Lama3,MGI:99909
Lama4<tm1Ktry>,"laminin, alpha 4; targeted mutation 1, Karl Tryggvason",MGI:2179127,0,Lama4,MGI:109321
Lama5<tm1a(KOMP)Wtsi>,"laminin, alpha 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363608,KOMP-CSD,Lama5,MGI:105382
Lamb3<tm1a(KOMP)Wtsi>,"laminin, beta 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364410,KOMP-CSD,Lamb3,MGI:99915
Lamc3<tm1a(KOMP)Wtsi>,"laminin gamma 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364864,KOMP-CSD,Lamc3,MGI:1344394
Lamp1<tm1Psa>,"lysosomal-associated membrane protein 1; targeted mutation 1, Paul Saftig",MGI:3053864,0,Lamp1,MGI:96745
Laptm4a<tm1a(EUCOMM)Hmgu>,"lysosomal-associated protein transmembrane 4A; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435176,EUCOMM,Laptm4a,MGI:108017
Laptm5<tm1a(EUCOMM)Wtsi>,"lysosomal-associated protein transmembrane 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433224,EUCOMM,Laptm5,MGI:108046
Lars<tm1a(KOMP)Wtsi>,"leucyl-tRNA synthetase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5052388,KOMP-CSD,Lars,MGI:1913808
Lars<tm1b(KOMP)Wtsi>,"leucyl-tRNA synthetase; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637014,KOMP-CSD,Lars,MGI:1913808
Lasp1<m1Mhda>,"LIM and SH3 protein 1; mutation 1, Martin Hrabe de Angelis",MGI:5818740,0,Lasp1,MGI:109656
Lat2<tm1Mal>,"linker for activation of T cells family, member 2; targeted mutation 1, Bernard Malissen",MGI:3510698,0,Lat2,MGI:1926479
Lat<tm5Mal>,"linker for activation of T cells; targeted mutation 5, Bernard Malissen",MGI:4357969,0,Lat,MGI:1342293
Lbp<tm1Jack>,"lipopolysaccharide binding protein; targeted mutation 1, Robert S Jack",MGI:1857976,0,Lbp,MGI:1098776
Lbp<tm1a(EUCOMM)Hmgu>,"lipopolysaccharide binding protein; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436125,EUCOMM,Lbp,MGI:1098776
Lce1f<tm1a(KOMP)Wtsi>,"late cornified envelope 1F; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841178,KOMP-CSD,Lce1f,MGI:1915078
Lce1h<tm1a(EUCOMM)Wtsi>,"late cornified envelope 1H; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4951095,EUCOMM,Lce1h,MGI:1914968
Lce1m<tm1a(EUCOMM)Wtsi>,"late cornified envelope 1M; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5052501,EUCOMM,Lce1m,MGI:1913453
Lce1m<tm1b(EUCOMM)Wtsi>,"late cornified envelope 1M; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637007,EUCOMM,Lce1m,MGI:1913453
Lce3c<tm2a(EUCOMM)Wtsi>,"late cornified envelope 3C; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5472691,EUCOMM,Lce3c,MGI:2135932
Lch,low cholesterol,MGI:2152771,Harwell ENU Mutagenesis,Lch,MGI:2152768
Lch2,low cholesterol 2,MGI:2387761,Harwell ENU Mutagenesis,Lch2,MGI:2387751
Lck<tm3.1Mal>,"lymphocyte protein tyrosine kinase; targeted mutation 3.1, Bernard Malissen",MGI:5706925,0,Lck,MGI:96756
Lcl,lens cloudy,MGI:2178627,0,Lcl,MGI:2149028
Lcn2<tm1Mak>,"lipocalin 2; targeted mutation 1, Tak W Mak",MGI:3620000,0,Lcn2,MGI:96757
Lcp2<tm1a(KOMP)Wtsi>,"lymphocyte cytosolic protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4419318,KOMP-CSD,Lcp2,MGI:1321402
Lcp2<twm>,lymphocyte cytosolic protein 2; t-wimp,MGI:3614800,APF ENU Mutagenesis,Lcp2,MGI:1321402
Lct<tm1a(KOMP)Wtsi>,"lactase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841441,KOMP-CSD,Lct,MGI:104576
Ldah<tm1a(EUCOMM)Wtsi>,"lipid droplet associated hydrolase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4456805,EUCOMM,Ldah,MGI:1916082
Ldah<tm1b(EUCOMM)Wtsi>,"lipid droplet associated hydrolase; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637035,EUCOMM,Ldah,MGI:1916082
Ldha<a-m1Neu>,"lactate dehydrogenase A; mutation 1, Neuherberg",MGI:2384559,0,Ldha,MGI:96759
Ldha<tm1a(EUCOMM)Wtsi>,"lactate dehydrogenase A; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432392,EUCOMM,Ldha,MGI:96759
Ldhb<tm1a(KOMP)Wtsi>,"lactate dehydrogenase B; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5299501,KOMP-CSD,Ldhb,MGI:96763
Ldhb<tm1b(KOMP)Wtsi>,"lactate dehydrogenase B; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637210,KOMP-CSD,Ldhb,MGI:96763
Ldlr<tm1Her>,"low density lipoprotein receptor; targeted mutation 1, Joachim Herz",MGI:1857212,0,Ldlr,MGI:96765
Ldlrad4<tm1a(EUCOMM)Wtsi>,"low density lipoprotein receptor class A domain containing 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820334,EUCOMM,Ldlrad4,MGI:1277150
Ldlrad4<tm1b(EUCOMM)Wtsi>,"low density lipoprotein receptor class A domain containing 4; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5636938,EUCOMM,Ldlrad4,MGI:1277150
Leo1<tm1a(EUCOMM)Wtsi>,"Leo1, Paf1/RNA polymerase II complex component; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4950249,EUCOMM,Leo1,MGI:2685031
Lepr<db-Pas>,leptin receptor; diabetes Institut Pasteur,MGI:1856013,0,Lepr,MGI:104993
Lepr<tm1a(EUCOMM)Wtsi>,"leptin receptor; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4453725,EUCOMM,Lepr,MGI:104993
Leprot<tm2a(KOMP)Wtsi>,"leptin receptor overlapping transcript; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4364337,KOMP-CSD,Leprot,MGI:2687005
Leprot<tm2b(KOMP)Wtsi>,"leptin receptor overlapping transcript; targeted mutation 2b, Wellcome Trust Sanger Institute",MGI:5548880,KOMP-CSD,Leprot,MGI:2687005
Leprotl1<tm1a(EUCOMM)Hmgu>,"leptin receptor overlapping transcript-like 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434583,EUCOMM,Leprotl1,MGI:1915442
Lgals3<tm1Ftl>,"lectin, galactose binding, soluble 3; targeted mutation 1, Fu-Tong Liu",MGI:2386938,0,Lgals3,MGI:96778
Lgals3<tm1a(EUCOMM)Wtsi>,"lectin, galactose binding, soluble 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432481,EUCOMM,Lgals3,MGI:96778
Lgals7<tm1a(EUCOMM)Wtsi>,"lectin, galactose binding, soluble 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432104,EUCOMM,Lgals7,MGI:1316742
Lgals7<tm1b(EUCOMM)Wtsi>,"lectin, galactose binding, soluble 7; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548425,EUCOMM,Lgals7,MGI:1316742
Lgi1<tm1.1Ics>,"leucine-rich repeat LGI family, member 1; targeted mutation 1.1, Mouse Clinical Institute",MGI:5317113,0,Lgi1,MGI:1861691
Lhcgr<tm1Hht>,"luteinizing hormone/choriogonadotropin receptor; targeted mutation 1, Ilpo Huhtaniemi",MGI:2181999,0,Lhcgr,MGI:96783
Lhfpl2<tm1a(KOMP)Wtsi>,"lipoma HMGIC fusion partner-like 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4462597,KOMP-CSD,Lhfpl2,MGI:2145236
Lhx1<tm1Bhr>,"LIM homeobox protein 1; targeted mutation 1, Richard R Behringer",MGI:1857848,0,Lhx1,MGI:99783
Lif<tm1Stw>,"leukemia inhibitory factor; targeted mutation 1, Colin L Stewart",MGI:2177780,0,Lif,MGI:96787
Lifr<tm1a(EUCOMM)Hmgu>,"LIF receptor alpha; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4841519,EUCOMM,Lifr,MGI:96788
Lig4<tiny>,"ligase IV, DNA, ATP-dependent; tiny",MGI:3714783,APF ENU Mutagenesis,Lig4,MGI:1335098
Lim2<Aca47>,lens intrinsic membrane protein 2; ACMaster abnormality 47,MGI:5304394,0,Lim2,MGI:104698
Lim2<To3>,lens intrinsic membrane protein 2; total opacity 3,MGI:1862040,0,Lim2,MGI:104698
Lime1<tm1Mal>,"Lck interacting transmembrane adaptor 1; targeted mutation 1, Bernard Malissen",MGI:3762394,0,Lime1,MGI:1919949
Limk2<tm1a(EUCOMM)Wtsi>,"LIM motif-containing protein kinase 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431692,EUCOMM,Limk2,MGI:1197517
Lipa<tm1a(EUCOMM)Hmgu>,"lysosomal acid lipase A; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5428633,EUCOMM,Lipa,MGI:96789
Lix1l<tm1a(EUCOMM)Wtsi>,"Lix1-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432131,EUCOMM,Lix1l,MGI:3036267
Lmna<tm1a(EUCOMM)Wtsi>,"lamin A; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433534,EUCOMM,Lmna,MGI:96794
Lmnb1<tm1a(EUCOMM)Wtsi>,"lamin B1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432859,EUCOMM,Lmnb1,MGI:96795
Lmnb2<tm1a(KOMP)Wtsi>,"lamin B2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362469,KOMP-CSD,Lmnb2,MGI:96796
Lmx1a<mtl>,LIM homeobox transcription factor 1 alpha; mutanlallemand,MGI:5423987,0,Lmx1a,MGI:1888519
Lmx1b<Icst>,LIM homeobox transcription factor 1 beta; iris-corneal strands,MGI:2178439,Harwell ENU Mutagenesis,Lmx1b,MGI:1100513
Lnx2<tm1a(EUCOMM)Wtsi>,"ligand of numb-protein X 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433509,EUCOMM,Lnx2,MGI:2155959
Lonp1<tm1a(EUCOMM)Hmgu>,"lon peptidase 1, mitochondrial; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5521859,EUCOMM,Lonp1,MGI:1921392
Lonp2<tm2e(EUCOMM)Hmgu>,"lon peptidase 2, peroxisomal; targeted mutation 2e, Helmholtz Zentrum Muenchen GmbH",MGI:5511246,EUCOMM,Lonp2,MGI:1914137
Lonrf3<tm1a(KOMP)Wtsi>,"LON peptidase N-terminal domain and ring finger 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363930,KOMP-CSD,Lonrf3,MGI:1921615
Lonrf3<tm1b(KOMP)Wtsi>,"LON peptidase N-terminal domain and ring finger 3; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548642,KOMP-CSD,Lonrf3,MGI:1921615
Lox<tm1Soin>,"lysyl oxidase; targeted mutation 1, Raija Soininen",MGI:3610732,0,Lox,MGI:96817
Lpar1<tm1a(EUCOMM)Wtsi>,"lysophosphatidic acid receptor 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441643,EUCOMM,Lpar1,MGI:108429
Lpar1<tm1b(EUCOMM)Wtsi>,"lysophosphatidic acid receptor 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5635231,EUCOMM,Lpar1,MGI:108429
Lpar5<tm1a(KOMP)Wtsi>,"lysophosphatidic acid receptor 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4454096,KOMP-CSD,Lpar5,MGI:2685918
Lpo<tm1a(EUCOMM)Wtsi>,"lactoperoxidase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432905,EUCOMM,Lpo,MGI:1923363
Lpo<tm1b(EUCOMM)Wtsi>,"lactoperoxidase; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548663,EUCOMM,Lpo,MGI:1923363
Lpp<tm1b(KOMP)Wtsi>,,MGI:2441849,,,
Lpxn<tm1a(EUCOMM)Hmgu>,"leupaxin; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4843881,EUCOMM,Lpxn,MGI:2147677
Lrig1<tm1a(EUCOMM)Wtsi>,"leucine-rich repeats and immunoglobulin-like domains 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431776,EUCOMM,Lrig1,MGI:107935
Lrmp<tm1a(EUCOMM)Wtsi>,"lymphoid-restricted membrane protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432722,EUCOMM,Lrmp,MGI:108424
Lrp1<tm1Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 1, Anton J M Roebroek",MGI:3830336,0,Lrp1,MGI:96828
Lrp1<tm2Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 2, Anton J M Roebroek",MGI:3830330,0,Lrp1,MGI:96828
Lrp1<tm3Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 3, Anton J M Roebroek",MGI:3830332,0,Lrp1,MGI:96828
Lrp1<tm4Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 4, Anton J M Roebroek",MGI:3830333,0,Lrp1,MGI:96828
Lrp1<tm5Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 5, Anton J M Roebroek",MGI:5433527,0,Lrp1,MGI:96828
Lrp1<tm6Ajmr>,"low density lipoprotein receptor-related protein 1; targeted mutation 6, Anton J M Roebroek",MGI:5433528,0,Lrp1,MGI:96828
Lrp4<dan>,low density lipoprotein receptor-related protein 4; digitation anormale,MGI:3580702,0,Lrp4,MGI:2442252
Lrp6<rs>,low density lipoprotein receptor-related protein 6; ringelschwanz,MGI:2673982,0,Lrp6,MGI:1298218
Lrpprc<tm1a(KOMP)Wtsi>,"leucine-rich PPR-motif containing; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363281,KOMP-CSD,Lrpprc,MGI:1919666
Lrrc23<tm1a(EUCOMM)Wtsi>,"leucine rich repeat containing 23; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4944543,EUCOMM,Lrrc23,MGI:1315192
Lrrc71<tm1a(KOMP)Wtsi>,"leucine rich repeat containing 71; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4458520,KOMP-CSD,Lrrc71,MGI:1921735
Lrrc8d<tm1a(EUCOMM)Wtsi>,"leucine rich repeat containing 8D; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4849425,EUCOMM,Lrrc8d,MGI:1922368
Lrriq3<tm1a(KOMP)Wtsi>,"leucine-rich repeats and IQ motif containing 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841185,KOMP-CSD,Lrriq3,MGI:1921685
Lsm10<tm2a(EUCOMM)Wtsi>,"U7 snRNP-specific Sm-like protein LSM10; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4840576,EUCOMM,Lsm10,MGI:2151045
Lsm11<tm1a(KOMP)Wtsi>,"U7 snRNP-specific Sm-like protein LSM11; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362146,KOMP-CSD,Lsm11,MGI:1919540
Lsm14b<tm1a(KOMP)Mbp>,"LSM family member 14B; targeted mutation 1a, Mouse Biology Program, UCDavis",MGI:4950120,KOMP-CSD,Lsm14b,MGI:3040677
Lsm1<tm1a(EUCOMM)Hmgu>,"LSM1 homolog, mRNA degradation associated; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4887646,EUCOMM,Lsm1,MGI:1914457
Lsm1<tm1b(EUCOMM)Hmgu>,"LSM1 homolog, mRNA degradation associated; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548536,EUCOMM,Lsm1,MGI:1914457
Lss<tm1a(KOMP)Wtsi>,"lanosterol synthase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362667,KOMP-CSD,Lss,MGI:1336155
Lss<tm1b(KOMP)Wtsi>,"lanosterol synthase; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5561557,KOMP-CSD,Lss,MGI:1336155
Lta/Tnf<tm1Fda>,"lymphotoxin A; targeted mutation 1, Francois Dautry",MGI:2447728,0,Lta,MGI:104797
Lta4h<tm1a(KOMP)Wtsi>,"leukotriene A4 hydrolase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820073,KOMP-CSD,Lta4h,MGI:96836
Ltbp1<tm1Rawe>,"latent transforming growth factor beta binding protein 1; targeted mutation 1, Ralf Weiskirchen",MGI:3778910,0,Ltbp1,MGI:109151
Ltbp1<tm1a(EUCOMM)Wtsi>,"latent transforming growth factor beta binding protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433604,EUCOMM,Ltbp1,MGI:109151
Ltbp4<Gt(U3Cre)1Vmel>,"latent transforming growth factor beta binding protein 4; gene trap 1, Harald von Melchner",MGI:2388061,0,Ltbp4,MGI:1321395
Ltn1<tm1a(EUCOMM)Hmgu>,"listerin E3 ubiquitin protein ligase 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4462659,EUCOMM,Ltn1,MGI:1926163
Lvrn<tm1a(KOMP)Wtsi>,"laeverin; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4887593,KOMP-CSD,Lvrn,MGI:1921824
Lyn<tm1a(EUCOMM)Hmgu>,"LYN proto-oncogene, Src family tyrosine kinase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4888900,EUCOMM,Lyn,MGI:96892
Lyrm9<tm1a(KOMP)Mbp>,"LYR motif containing 9; targeted mutation 1a, Mouse Biology Program, University of California, Davis",MGI:5296077,KOMP-CSD,Lyrm9,MGI:1913524
Lyz2<tm1(cre)Ifo>,"lysozyme 2; targeted mutation 1, Irmgard Forster",MGI:1934631,0,Lyz2,MGI:96897
Lztr1<tm1a(EUCOMM)Wtsi>,"leucine-zipper-like transcriptional regulator, 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432946,EUCOMM,Lztr1,MGI:1914113
M1073b,mutant 1073b,MGI:5515456,0,M1073b,MGI:5515454
M1185b,mutant 1185b,MGI:5515459,0,M1185b,MGI:5515457
M1616b,mutant 1616b,MGI:5515462,0,M1616b,MGI:5515460
M1645b,mutant 1645b,MGI:5515465,0,M1645b,MGI:5515463
M241b,mutant 241b,MGI:5515441,0,M241b,MGI:5515439
M369b,mutant 369b,MGI:5515444,0,M369b,MGI:5515442
M412b,mutant 412b,MGI:5515447,0,M412b,MGI:5515445
M54b,mutant 54b,MGI:5515438,0,M54b,MGI:5515436
M624b,mutant 624b,MGI:5515450,0,M624b,MGI:5515448
M6pr<tm1Psa>,"mannose-6-phosphate receptor, cation dependent; targeted mutation 1, Paul Saftig",MGI:2429535,0,M6pr,MGI:96904
M876b,mutant 876b,MGI:5515453,0,M876b,MGI:5515451
Mab21l3<tm1a(KOMP)Wtsi>,"mab-21-like 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4840949,KOMP-CSD,Mab21l3,MGI:2446273
Mad2l2<tm1a(EUCOMM)Wtsi>,"MAD2 mitotic arrest deficient-like 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432091,EUCOMM,Mad2l2,MGI:1919140
Maea<tm1a(EUCOMM)Wtsi>,"macrophage erythroblast attacher; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842478,EUCOMM,Maea,MGI:1891748
Maea<tm1b(EUCOMM)Wtsi>,"macrophage erythroblast attacher; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5588275,EUCOMM,Maea,MGI:1891748
Maf<Ofl>,avian musculoaponeurotic fibrosarcoma oncogene homolog; opaque flecks in lens,MGI:2654153,0,Maf,MGI:96909
Mafb<kr>,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian); kreisler",MGI:1856419,0,Mafb,MGI:104555
Malt1<tm1Mak>,"MALT1 paracaspase; targeted mutation 1, Tak Mak",MGI:3639305,0,Malt1,MGI:2445027
Mamstr<tm1a(EUCOMM)Wtsi>,"MEF2 activating motif and SAP domain containing transcriptional regulator; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4942136,EUCOMM,Mamstr,MGI:1921740
Mamstr<tm1b(EUCOMM)Wtsi>,"MEF2 activating motif and SAP domain containing transcriptional regulator; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637079,EUCOMM,Mamstr,MGI:1921740
Man2b2<tm1a(KOMP)Wtsi>,"mannosidase 2, alpha B2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362174,KOMP-CSD,Man2b2,MGI:1195262
Man2b2<tm1b(KOMP)Wtsi>,"mannosidase 2, alpha B2; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5513801,KOMP-CSD,Man2b2,MGI:1195262
Maneal<tm1a(KOMP)Wtsi>,"mannosidase, endo-alpha-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362994,KOMP-CSD,Maneal,MGI:2684896
Mansc4<tm1a(KOMP)Wtsi>,"MANSC domain containing 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4947759,KOMP-CSD,Mansc4,MGI:3645619
Mansc4<tm1b(KOMP)Wtsi>,,MGI:3645619,,,
Maoa<Tg(H2-K1-Ifnb1)8Seif>,"monoamine oxidase A; transgene insertion 8, Isabelle Seif",MGI:2180818,0,Maoa,MGI:96915
Map2k2<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase kinase 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434127,EUCOMM,Map2k2,MGI:1346867
Map2k7<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase kinase 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842504,EUCOMM,Map2k7,MGI:1346871
Map3k10<tm1a(EUCOMM)Hmgu>,"mitogen-activated protein kinase kinase kinase 10; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435860,EUCOMM,Map3k10,MGI:1346879
Map3k10<tm1b(EUCOMM)Hmgu>,"mitogen-activated protein kinase kinase kinase 10; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548463,EUCOMM,Map3k10,MGI:1346879
Map3k14<aly>,mitogen-activated protein kinase kinase kinase 14; alymphoplasia,MGI:1858522,0,Map3k14,MGI:1858204
Map3k1<tm1a(KOMP)Wtsi>,"mitogen-activated protein kinase kinase kinase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4451248,KOMP-CSD,Map3k1,MGI:1346872
Map3k7<tm1.1Gkl>,"mitogen-activated protein kinase kinase kinase 7; targeted mutation 1.1, George Kollias",MGI:5576979,0,Map3k7,MGI:1346877
Map3k7<tm1.2Gkl>,"mitogen-activated protein kinase kinase kinase 7; targeted mutation 1.2, George Kollias",MGI:5576980,0,Map3k7,MGI:1346877
Map3k7<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase kinase kinase 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4947820,EUCOMM,Map3k7,MGI:1346877
Map3k8<tm1.1Gkl>,"mitogen-activated protein kinase kinase kinase 8; targeted mutation 1.1, George Kollias",MGI:5476710,0,Map3k8,MGI:1346878
Map3k8<tm1.2Gkl>,"mitogen-activated protein kinase kinase kinase 8; targeted mutation 1.2, George Kollias",MGI:5476711,0,Map3k8,MGI:1346878
Map4<Gt(pGT1.8geo)2Pgr>,"microtubule-associated protein 4; gene trap 2, Peter Gruss",MGI:2157047,0,Map4,MGI:97178
Map4k5<Gt(OST218153)Lex>,"mitogen-activated protein kinase kinase kinase kinase 5; gene trap OST218153, Lexicon Genetics",MGI:3530833,Lexicon,Map4k5,MGI:1925503
Mapk10<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase 10; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842613,EUCOMM,Mapk10,MGI:1346863
Mapk11<tm1a(EUCOMM)Hmgu>,"mitogen-activated protein kinase 11; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435746,EUCOMM,Mapk11,MGI:1338024
Mapk14<tm2Nbr>,"mitogen-activated protein kinase 14; targeted mutation 14, Angel R Nebreda",MGI:3715522,0,Mapk14,MGI:1346865
Mapk1<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432537,EUCOMM,Mapk1,MGI:1346858
Mapk3<tm1Gpg>,"mitogen-activated protein kinase 3; targeted mutation 1, Gilles Pages",MGI:2183906,0,Mapk3,MGI:1346859
Mapk8<tm1Wag>,"mitogen-activated protein kinase 8; targeted mutation 1, Erwin F Wagner",MGI:2384141,0,Mapk8,MGI:1346861
Mapk8ip2<tm1a(EUCOMM)Wtsi>,"mitogen-activated protein kinase 8 interacting protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433297,EUCOMM,Mapk8ip2,MGI:1926555
Mapk9<tm1Mka>,"mitogen-activated protein kinase 9; targeted mutation 1, Michael Karin",MGI:2183601,0,Mapk9,MGI:1346862
Mapkapk2<tm1a(EUCOMM)Hmgu>,"MAP kinase-activated protein kinase 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4842229,EUCOMM,Mapkapk2,MGI:109298
Mapkapk2<tm1c(EUCOMM)Hmgu>,"MAP kinase-activated protein kinase 2; targeted mutation 1c, Helmholtz Zentrum Muenchen GmbH",MGI:5822781,EUCOMM,Mapkapk2,MGI:109298
Mapkbp1<tm1a(EUCOMM)Hmgu>,"mitogen-activated protein kinase binding protein 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436014,EUCOMM,Mapkbp1,MGI:1347004
Mapre3<tm1a(EUCOMM)Wtsi>,"microtubule-associated protein, RP/EB family, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432919,EUCOMM,Mapre3,MGI:2140967
Mapt<tm1a(EUCOMM)Hmgu>,"microtubule-associated protein tau; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5008854,EUCOMM,Mapt,MGI:97180
Marc2<tm2a(EUCOMM)Hmgu>,"mitochondrial amidoxime reducing component 2; targeted mutation 2a, Helmholtz Zentrum Muenchen GmbH",MGI:4435988,EUCOMM,37316,MGI:1914497
March3<tm1a(EUCOMM)Hmgu>,"membrane-associated ring finger (C3HC4) 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436233,EUCOMM,37681,MGI:2443667
March5<tm1a(EUCOMM)Wtsi>,"membrane-associated ring finger (C3HC4) 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433802,EUCOMM,38412,MGI:1915207
